"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Maroc","MAR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7609756097561","52.1323318146369","51.3615113061731","44.9564335067403","44.3197965746765","42.546504941359","","44.0815964747892","44.5226650369622","45.3726325226942","","","47.3222647174137","50.9626854202978","49.6084690409396","44.3251187120407","48.2076504876553","46.1837223383029","43.1956910439349","47.395636042581","41.6908762810661","41.2487487366396","43.1236239275008","45.1031402044405","46.086684248717","47.5430856951631","48.4123625727507","46.7855871854314","45.5802968491594","45.3121085247605","42.5805629909583","42.9274490162232","39.367436891532","38.5403818064253","",
"Monaco","MCO","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70735410037077","7.66417344887805","8.88814261327065","10.3459438461704","14.885145482389","","20.4872881355932","14.9895778454772","13.9995832918135","15.6202670107141","15.2133237855443","14.2751863003205","15.0899813381706","13.7560750562763","12.9576453697057","13.4219850310916","11.951078107268","10.9739514120941","11.3967227626553","12.1880547821187","13.0468969976327","12.9086360901912","11.4469724275618","11.117486313715","11.1082151865044","10.4954598196582","9.4813021058305","",
"Madagascar","MDG","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0343430322937","38.9305753510295","40.9437516820669","43.0458260361938","45.9997309352071","43.7054429373006","55.2743893627241","53.0035726241636","50.790012891755","52.3463086799591","51.9071260913143","48.5389189988155","49.2727496086636","51.2352756332937","45.5546826895108","52.5051841986633","48.2392157530368","48.1878136867651","49.1968557444019","54.3434849608948","47.8620192360184","",
"Maldives","MDV","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1443661971831","28.4352476168333","26.5385326187396","26.2780853142299","26.7235149588091","26.4434574649812","26.0937827088131","22.834179357022","22.3977193928654","23.6881268197994","24.889386427848","25.6568935781678","25.3105148383427","24.0482585155817","25.777411140203","20.9829216290138","19.3498341595635","18.4219752747672","34.6888734055097","33.5976451528255","29.5024975973232","63.0868427574287","","","43.6010697290858","43.5839696087589","45.475206728475","49.7968784759033","45.2009630952717","39.7545113420652","43.8101149911541","39.0766333688541","","","",
"Moyen-Orient, Afrique du Nord, Afghanistan et Pakistan","MEA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexique","MEX","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","35.0877192982456","34.7222222222222","32.3809523809524","34.0579710144928","36.1111111111111","38.75","37.8378378378378","35.1485148514851","34.1130604288499","39.8523985239852","24.1032370953631","19.1839837810441","21.736869474779","20.3379953379953","15.8382517925955","12.3564976427826","13.8450107885845","16.6040528233151","18.8717643462733","27.2035213323296","31.3834639534961","22.0887796192464","22.6934887381248","18.882429198607","18.5582124399187","15.3414618528976","17.7580920947247","17.9164876144417","17.0908722458448","","","","","","","","","12.5818454516508","12.3062334593681","12.0404980366475","11.9732452940634","12.024212992959","11.8018345860068","12.0860032854407","11.6916010294732","11.3178014946776","10.9886797055555","10.4509204611125","10.853210440822","10.517965313045","9.32308300209265","9.19573262864886","",
"Îles Marshall","MHL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.323863325118","40.9104425305644","42.9499314326266","40.2229323741987","40.0228957639548","40.0359311355355","44.0022020592076","40.6711131810252","37.2316893616708","35.3209153454751","35.4717531470532","33.4362439811423","35.3153327616052","","","","",
"Revenu intermédiaire","MIC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.097751418387","28.8362362929984","","33.0296914244831","29.8518697144864","29.8463838025264","30.8301014036051","28.7115012815721","27.3863120281746","27.8807587805471","27.0498552726651","27.2901022554015","28.620314259683","28.2138043276935","26.8998504666466","26.3209004189039","26.9669802257812","28.5726176426383","25.7645687385032","22.4554466223438","","",
"Macédoine du Nord","MKD","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3096649287086","24.1631418067046","24.3425116677196","16.4310396516086","17.4688317685085","17.2067039106145","17.2059555932178","16.5695235733096","16.0614599413882","15.5850065350906","15.5384620582691","15.9543410935552","15.3496763021923","14.514352343366","13.7079283698626","12.8793350890612","12.9535788616415","12.5093173459829","12.4333871564077","",
"Mali","MLI","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5134865134865","30.6643647840555","29.5018389342859","30.0275081969059","30.9773647980454","32.5967794496181","33.172948551752","31.4683941892422","35.3809545547922","34.4037044521947","34.2966318330828","36.8584835696031","40.2991110702609","35.4200889643589","34.2396594770447","38.1075037189274","38.8237592809691","38.3994981629178","41.4096431862529","40.6224862906416","43.2893656820916","","","","",
"Malte","MLT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","35.3282362246243","39.0083048363458","32.481816569097","40.040682209357","41.0997732426305","38.6210280947124","39.6644218696495","","42.8075443370555","41.0541945063102","35.9673202614379","38.4970865983525","37.6672406941318","39.0328718588019","39.361836297137","40.5749486652977","39.106901217862","37.4950690335305","34.6947875328845","33.3847431486535","37.3270406521506","40.014785767092","39.8921597201982","37.5854927887644","36.8702981407713","34.9227873245053","35.4911361078191","33.9354887591441","32.7541375102722","34.9841943103347","34.8106836576075","31.8189685157801","32.8910683172664","32.0421183194498","30.9439402494927","30.6140996730602","31.9888336992886","31.9249140848024","31.2004018074945","30.7586080233417","30.614569048657","30.5778701193378","30.8076902410352","30.7385928387614","31.5174776403024","31.8323076754507","30.4013507451605","30.7014055225444","27.0678487076993","27.897765432041","27.1931219360593","26.8170462685042","",
"Myanmar","MMR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7574919363954","13.4742561416347","12.7384323829294","15.4346255417892","21.9944189322859","19.3513491185611","26.3209004189039","22.0176472308502","","","","","",
"Afrique du Nord et Moyen-Orient (hors revenu élevé)","MNA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1424911303406","28.2277820784536","34.9093581577658","34.9444128666337","","","","","","","","","","","","","","","",
"Monténégro","MNE","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolie","MNG","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.79095864058993","8.10534850896423","10.8775994263335","12.1829013295459","12.8328977740719","10.3343465045593","11.6598775070436","12.5707714516405","12.679114198871","11.557471320542","14.2119723031518","29.5391396715552","","","24.2458386672885","23.9891566220976","32.6490059185553","33.2358749894449","29.2060106461509","24.9058507128412","26.4959285190157","18.3192248535674","18.0100695312405","18.6605974711654","16.1440296792443","18.0969579352691","16.992326446479","15.4936548846992","14.0864233815479","9.88730453942495","","","",
"Mariannes","MNP","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7474136248757","43.1339453549353","42.1310185948577","","","","55.2304232245595","57.2375339252994","54.189837048175","58.0199106227867","54.9411653394823","56.4302732830165","62.0169727325091","","",
"Mauritanie","MRT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maurice","MUS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","38.7697160883281","34.0751823452403","32.1513002364066","36.8718292332727","38.3183321793984","38.3156395649922","39.4506537326023","36.0395290557473","33.7445102157724","35.7086510649487","38.1519893255701","36.9672744004141","35.1492694207926","35.6245343928483","36.1071405009566","39.676313650659","44.587760404584","44.7566844919786","41.3569095672772","40.3393351800554","40.3854720399133","45.190152872079","45.0312271083018","42.0140216698534","39.8602639078039","39.4402296493746","37.7635351661326","38.2435454360642","37.0948330299766","38.2534330490722","37.3188712555228","38.1970385211818","39.0233093346188","36.2665211119342","35.4120653346345","33.8268483894438","35.7184569406753","35.2333745776635","36.4290161892902","35.952153458619","37.7997463286916","37.3525123540573","34.5219219406101","34.765638611885","36.139047431121","34.4351732476314","34.2516347368905","29.0955481496275","26.8999516246882","30.6817730978519","26.6492881830758","",
"Malawi","MWI","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8418726099965","23.1408610145586","25.438093586145","27.0488884092381","25.553089342069","26.6210759969918","33.121707071805","32.3007273825948","30.6497176675954","30.693665866646","32.839593863738","32.5522703117318","32.2479114989161","32.4589787443064","","",
"Malaisie","MYS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3357233234922","27.5596307281006","29.3651960269629","25.8274591190468","27.7945814415051","26.391876839643","29.885872052679","29.4270656930351","26.5589224084974","26.6140356351609","26.9721244145767","27.0316748108439","27.2201158843083","27.6908071667281","31.1578080638937","27.8712369399093","29.453081263337","29.0681071179624","30.739816806221","32.5398798032214","34.8970482417134","35.4714331113701","34.7003958462338","30.6712551722305","31.6758423776438","32.1289438920428","27.3299524623388","29.6088575158343","",
"Amérique du Nord","NAC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","18.5627690415532","17.5153867262535","16.6974269894691","14.9088581357069","13.947574864068","13.5383484440088","13.2774454648551","12.6770196330866","11.5398374814739","11.2687974110417","11.1739801895836","10.7535056597398","10.8802731603779","10.4701920678473","10.3705013358479","10.7046840822147","10.6706984853438","10.4238706553045","10.2836892417006","10.1353129158423","10.0276015872103","9.68826152803031","9.52757578833779","9.22324092370358","8.96518572328612","8.92274823385984","8.84049916532722","8.93926463038679","9.51413992979499","9.77634715225716","10.5547620009373","10.8542527697102","10.923654408162","10.7478325095895","10.9183555071199","10.8506143734085","10.7040682896956","10.861508806721","10.6121931991054","10.9762198770361","10.883737122775","11.0218181655735","10.7274654079769","10.2284256778126","10.0506864215217","10.226570004088","10.1592289114459","9.85217000493426","7.02450407805733","7.9153969604362","9.0648345588312","9.14545198172112","",
"Namibie","NAM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1163163805551","52.6184797262263","","","","","","","52.3402470421476","51.7150205102123","50.9652616726508","48.7659003409606","47.8788332364694","49.82076688882","50.141712118766","47.847400789576","47.7082735144011","42.296912219115","43.9015530680929","45.8488370822846","40.5892133865347","41.122742337273","43.0796096978456","43.2277430249131","43.1569311758372","47.7689266258224","44.091005275011","46.1305175446672","47.2881957811389","42.1254978888658","43.8312725882615","42.8598276214033","38.7785609158878","",
"Nouvelle-Calédonie","NCL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","30.7407698968748","31.8746219802896","26.3914583223215","31.5535159285159","31.2629937629938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigéria","NGA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9972956554116","48.1969968427749","36.3913590124586","30.1271604527666","28.3247683364154","25.3631891931576","21.5140446862487","21.2641065211777","23.9810664543944","23.1314225689451","22.9223240311472","21.8204730515704","37.9109461208528","36.2644322689371","35.0160596051392","34.4521019986216","34.1403518441496","36.0132182850721","36.1564783970463","38.909011106056","38.0142971019795","36.4293774666023","36.0893914423862","37.104433924592","38.47259457522","37.1084304490769","36.4734745953759","37.4177375946463","38.7002484339941","39.9047802639544","39.0835324768974","34.2378528408808","33.5731957994138","31.952311676961","",
"Pays-Bas","NLD","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","12.7021883920076","11.9821912504839","11.7657002789282","11.4376609604605","11.3283653517468","11.1931500899671","10.8244214338256","10.2802275217868","9.80364053318045","9.4140642756489","9.11128691983126","8.99336378522793","8.84314052342055","8.75835951978086","8.96184560780836","9.12967935555202","9.15171784737001","8.48541123531301","8.54043058145452","8.53754422749311","9.1352126134735","6.77436457215676","7.51897101067728","7.48976642203423","7.67519078778696","7.74456568690518","7.68748817565129","7.59496475833855","7.73236857601263","7.64553718097487","7.64576524526153","7.60110789234075","7.08383373736454","7.0597960897863","6.93656193295837","6.85572881996629","6.77305044543003","6.70648992151832","6.72927928518688","7.62758739096052","7.57293688755985","7.6195455688371","7.81446605639634","7.89566813197249","7.980001695198","8.14169132407285","7.59243542898055","7.45175181972052","7.67166389617606","7.78752031257103","",
"Norvège","NOR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","13.0760919895046","12.764216555298","12.0386705243102","12.2978450178579","12.13772845953","11.5841062244447","10.8441287087338","10.2751113968388","9.8030723030723","10.0442585640741","10.0937586106746","9.81816471347167","9.57187544345659","9.47338666365152","9.31440425650624","9.17403010426266","8.64828239832397","8.60262126116993","8.44261319479937","8.30408781846482","8.32740037269311","8.37351184679326","8.29393869836446","9.54479430808242","9.76885359498133","10.0570782361526","10.1450142811654","10.1355460356501","9.82342587390406","9.77908470116527","14.6508376796639","15.2360366191973","15.5722362167753","15.5506169332969","15.3897552919225","15.5083640600279","15.6445466695676","15.4002766315765","15.6363744886489","15.5262883589059","15.6616770841305","15.7691768998986","15.7054766777522","15.5304416418314","15.3465970210003","15.404673748292","15.5727748848802","15.5049478967654","14.1980038720961","14.9568622682898","14.9380234805108","14.7152335963739","",
"Népal","NPL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6477162947759","27.3658775140015","27.1074880418167","26.6988725573423","27.8181068349907","26.1141331457123","24.0570047802933","22.9139379985175","15.9966550076148","11.9332062042179","15.0274058368907","14.0777487173543","","","",
"Nauru","NRU","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6156589606862","26.0327105648283","20.4361823340093","22.2616280267191","42.5089008647626","41.9696163300672","33.9395467114417","","","","",
"Nouvelle-Zélande","NZL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","25.1470588235294","25.0625521267723","25.3128351805506","23.5885969815539","23.2663316582915","21.8329938900204","21.7434373452204","22.0731010850942","23.2212851882646","21.8676456744799","19.9450016175995","18.8220514336388","17.1785461335394","17.8460832664296","17.9967764218282","17.2214344354056","17.3446368796391","","","","","","","","","","","","","25.3970051932638","27.3411945574851","24.1966142834566","25.378249573623","25.6236545343028","25.8483995257854","24.9794689296469","26.5384366507053","24.4288465815075","24.1788493662659","20.5193698349829","23.7742831683644","23.9982101902328","24.1642736986605","24.4692015802994","24.3516618099717","24.2879426608803","24.3571085040003","24.7278784819836","21.8928925614851","23.1018886594279","21.6147103078158","","",
"Pays membres de l'OCDE","OED","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","17.6116224924848","18.3674674384949","16.6974269894691","15.5138418399412","15.5856543304082","15.6925096637736","15.7398583414918","15.1459635496156","13.9353234211523","13.7882739223715","13.4425754060325","13.0244884479869","12.8286146046883","12.6612466124661","12.7640156925426","13.2738087260558","14.1315182092264","13.8118242466069","13.1940779422794","11.233919184824","11.8661813700404","11.4391276586512","11.2810340650705","13.8549129791904","13.9290447348151","14.102902463436","14.0886059472216","13.0602465697506","12.9086012837142","13.036318455813","14.2230041073457","14.8633066702248","13.9497239667662","14.3242411366063","14.1082718383444","14.2618571274544","14.4832543205361","14.1538140984265","14.0751215069659","14.0943202429195","13.3903661649996","13.1205809273133","13.2739802005407","13.1286433507827","13.3828973333268","13.7202029823137","13.8634842852633","13.8900302946411","12.5055969424975","12.6953809247914","12.3380333679538","13.5061049417818","",
"Oman","OMN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Autres petits états","OSS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","38.1519893255701","36.9672744004141","35.1492694207926","35.6245343928483","36.1071405009566","39.676313650659","44.587760404584","44.7566844919786","24.8049843332351","40.3393351800554","40.3854720399133","45.190152872079","32.3520614180779","30.6262956046635","29.6716629483986","29.4093866181536","37.7635351661326","38.2435454360642","37.0948330299766","38.2534330490722","37.3188712555228","36.2163045730668","35.9635725258903","34.7714409398745","34.2880943779683","33.2013869524253","34.7103687533429","32.8617526099336","32.4906490913683","26.0440417032057","23.5239142882084","24.4612565621592","28.452754590985","29.2026367322172","29.5097737931403","26.3915885194658","28.3507385663711","27.8618262906476","26.8999516246882","21.8649691023555","26.6492881830758","",
"Pakistan","PAK","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0636037726897","28.5154500871018","31.216588091425","33.6572984184036","34.4269639456178","32.0555334169177","32.3721665171228","34.0008460604544","","","",
"Pérou","PER","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","40","37.5","38.0952380952381","34.4086021505376","30.46875","33.9506172839506","","","","","","","","","","","","","18.3245433435805","18.5251798561151","17.1354504212573","18.84604506458","19.2295049635132","19.366501648597","19.1525343090823","21.4292370775348","24.158507955198","22.445540661541","22.406127596127","22.3908565113723","22.6673934501098","22.881166451226","21.0977077130463","20.089053288453","19.6548957540418","17.3190475111438","17.5190091280784","18.0762760905342","17.5414671802866","17.1271671509411","17.7823856753894","18.445693498123","18.8977410200111","18.5761168400147","20.4007859210521","19.506406850055","19.6428341048623","18.9598227012486","16.7228981276632","15.6430487593508","","","",
"Philippines","PHL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4343723523842","36.2729085461778","33.9432156490292","33.5500483878532","","","","","","","38.7781847739793","36.2562628785419","37.6491635799542","35.8987559656834","34.8690823445938","30.3398853398853","34.0107196090077","35.0396469337271","34.267468852495","35.48689961533","36.2044563531454","36.4841920011898","36.2190881118134","36.5512648126971","35.6458534735932","35.3564621028534","35.5710461777283","35.8678334234741","38.0298010247497","38.5817298542942","33.548042991857","34.6887060765396","33.6978567021333","35.0390921851446","",
"Palaos","PLW","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4512088461478","35.5838789885872","35.4962316941012","32.829812836154","30.0507512358206","32.7009918933069","32.0006668527436","33.483596880532","33.1749549681596","35.4929073383832","38.0082943084769","38.0715346333665","31.0260878486603","","","","",
"Papouasie-Nouvelle-Guinée","PNG","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.237902931263","30.7208756263058","36.6705518922135","31.7488813819473","36.337544936672","36.2589180281496","28.6017946828482","30.815800074769","40.8836162161299","31.1105618654443","25.004179031415","26.2956563865887","27.779249101802","","","","","","","","","","","","16.2997119083257","17.5387540246334","20.0227446314752","19.0102746792443","18.4114609754733","16.403606866461","15.4939846380661","16.4385374290407","14.4653890652235","11.2083358596345","",
"Pologne","POL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2669492460869","17.1818651956559","15.1014926965012","17.9784226891548","18.2122473321042","12.7708065208065","12.953703897408","13.2898547932361","13.6851831181555","14.1939063966275","13.8262495663432","14.3242411366063","14.1082718383444","14.2618571274544","14.3677277930576","14.1542858726332","14.0751986464848","14.1214109113069","13.7130820235368","13.7033277737257","14.1928994912107","14.1839183129174","14.1411072420953","14.0667776558099","14.0129864642168","14.0529221932355","12.3390478378703","12.9116512968622","12.5519218576601","12.2969762871898","",
"de Pré-dividende démographique","PRE","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3148462076271","","35.9644409792447","","36.2088616972123","35.0746446930731","37.3072330276234","39.1493752538056","37.7608736164283","39.503885107339","37.1678236743041","34.6685190705039","","","",
"Puerto Rico (US)","PRI","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corée, République démocratique de","PRK","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","26.2962962962963","26.1306532663316","25.6489904592856","23.8921332875301","24.6208362863217","21.4823580034424","22.7443781551171","19.8414233223748","19.1552616740991","20.9552357898555","22.459595190487","28.8083703404656","28.9735601444681","29.7081221108109","30.5165400260957","30.0924461316743","30.2540176257128","28.7691296866952","29.1562130450988","30.1789321499205","30.0050321738384","30.5163770687938","31.4312377524121","30.8055868986739","31.1327333871303","30.4528601221896","29.9091133152216","29.7263717502481","28.4292888557329","27.3417356871532","26.2538940165134","25.7512747543802","24.7130575793668","22.8039224251613","20.6871483958929","21.5653200785006","19.6897928344088","20.3610486174947","21.5406542277867","20.8482223960372","21.6307673499462","21.9633585964963","20.913628130828","21.2931688198903","20.9194339591084","21.1337647356256","",
"Paraguay","PRY","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4162451505181","49.5554605684975","51.5273200760881","54.51504852517","52.7650262263524","55.0292442149066","53.1999458120476","55.7543822345872","59.1933146797355","59.3817411404171","58.0252122052153","51.3531467535678","53.5682886574269","49.6708958788395","41.2174656629287","47.9033828043375","47.8593958639761","47.4534016571945","41.5097478471173","",
"Cisjordanie et Gaza","PSE","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Petits états insulaires du Pacifique","PSS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"de Post-dividende démographique","PST","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","16.6974269894691","15.4215215901302","15.5856543304082","15.6925096637736","15.3890648176094","14.7672110093878","13.9353234211523","13.5466721235736","13.1024702152138","13.0244884479869","12.5290893173096","12.5231761974977","12.5569141928289","13.7708617436675","13.8876331632294","12.7844362809874","10.2075931410859","10.0085536329469","10.0650836426501","9.80855947706326","9.74931601307916","9.77070708742995","9.93110761802333","10.5298603050472","10.6945497447091","11.3843666186673","10.95278617418","12.2137900845573","13.7703631431675","13.2796523635419","13.2873394895677","13.1410487211385","12.9179800647998","12.7906485970213","12.6529805253458","12.2817462269843","12.0429540495733","11.6495026710837","11.5090598127141","12.034353466388","11.839701955213","12.1466085651852","12.8648921726956","13.2971362889638","14.0862970030752","13.7367550327416","12.9358106767306","12.8963643134285","12.731619521722","14.53065451884","",
"Polynésie française","PYF","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Roumanie","ROU","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","2.06065034709536","2.44619972596115","2.73972602739726","2.98443929432909","2.73716422985379","2.03168246864142","6.49730215827338","6.56764234745886","7.32236254624314","7.43194674500734","13.5740753688037","21.1276349188831","18.6066277546985","21.1305107013066","20.8933909157233","22.4109224109224","21.5636328010189","16.0845033460176","15.7585619485902","21.0667696033588","20.0005752353971","15.9893861321031","17.3405070164319","17.3549251066362","17.4216997727798","18.7766440454695","18.8129807876507","19.3825990503962","20.7541304156175","19.1740737274564","17.4558036129814","13.6664369779154","14.2058544370377","15.0993038290786","14.4355395094763","14.0483922374382","16.8757336391708","17.9081472560865","23.4064215825533","24.031606785939","22.2678224733139","20.8631012051291","18.9708557119012","","",
